,id_stable,ContentClean,y_sent
181,84635,Afghan refugees at Wisconsin Army base lack complete vetting but can leave any time,0
182,58896,"I did see ONE legit Afghan refugee who was “rescued” in the first days, interviewed. One. That’s it.",0
183,193143,Inspirational... 💪👊😁 Afghan refugee found by motorway becomes architect,2
184,189641,Up to four Afghan families who worked with British troops are to be resettled in Harrogate this summer.,1
185,73940,I have lived with Afghans for more than 20years of my life. yes there are grateful among them as well but you can't change the minds of those who have even once loathed Pakistan in the life. I remember Afghan refugee woman sitting in the park saying Pakistan's air is disgusting,1
186,113468,"1/ ❤️🇺🇲🇦🇫 we cannot turn away from Afghanistan, even after the military leaves, there will be thousands who need to evacuate, who have been vetted, who have their SIV papers...",1
187,46916,"Need Some Help: Sewing Machines, For Art, For Refugee Students, For Afghan Refugee Clothes",1
188,53102,Afghanistan's economic collapse could prompt refugee crisis - IMF #AFGHANISTAN,0
189,36057,"100 Women: The former child refugee, now lawyer, helping Afghan asylum seekers",2
190,78781,No Afghan refugee exodus yet but 'massive displacement' possible -U.N. refugee agency | Reuters,1
191,89756,Bullshit 80 Percent of Afghanistan Evacuees in U.S. Are Recipients of Special Immigrant Visas: DHS,0
192,102505,"I'd rather we took the dogs and cats and left the people who we gave asylum to because Afghanistan was too dangerous, who then went back to (dangerous) Afghanistan. It serves them right.",0
193,36393,"The Office of Inspector General (OIG), Office of Audits, is initiating a review of the Afghan Special Immigrant Visa (SIV) Program. Read more:",1
194,44542,"Refugee advocates say hundreds of people have arrived from Afghanistan in the last 2 months, and half of them are staying in Airbnbs or extended stay hotels b/c of a lack of housing in #Clarkston #StoneMountain #Tucker",1
195,114257,Mexico has given asylum to 124 journalists and staff from Afghanistan,1
196,85518,The with the support of 9 law firms & pro bono lawyers has started a legal clinic & hotline for Afghan Australians who want to sponsor their families here or have been refused asylum in Australia. Call Mon to Fri (9-5) on 9252 2534 or email afghanistantriage,2
197,48344,"Are you saying the Afghan refugees were released right from the planes to roam free when they landed? The way I heard it, the refugees were brought to secured military bases for continued vetting & processing. Hmm? 🤔🤔",1
198,116718,Turkey reinforces border to block any Afghan migrant wave,1
199,100419,"According to the Washington Times’ Stephen Dinan, 47, Afghan national Ghader Heydari was flown to Dulles International Airport as part of Biden’s Afghanistan resettlement operation",1
200,193642,We must not repeat the Vietnam refugee tragedy in Afghanistan,0
201,1831,"Afghans were airlifted out of Kabul by British planes, they are here. Iraqis are one of the largest asylum groups arriving in UK, they are here.",1
202,153523,"Gay Afghans plead asylum, what shall we do?",0
203,191524,Refugee camp fire: Greek court orders 4 Afghans jailed,0
204,199819,Agree with everything except Biden’s slowness in ramping up the SIV program that Trump decimated. Should have either ramped up faster or delayed withdrawal date.,0
205,184099,"Volunteers sought in anticipation of plan to evacuate, resettle Afghan interpreters",2
206,165200,"A template letter for people to send to their MPs urging the Government to support displaced people in Afghanistan through resettlement. Please feel free to copy, change, or write your own. I will continue working on it today.",1
207,164790,You lot wouldn’t know the difference between a Taliban murderer looking for “asylum” and an ordinary Afghani fleeing from them.,0
208,128512,The U.S./EU/NATO Axis of Domination creates refugee crisis & then engages in torturous discussions on where the refugees should go because the last place they want is for them to enter the U.S. & Europe. Its been reported that some Afghans are being shipped to Uganda!,0
209,177588,"With Afghanistan on the brink, is Europe set for a refugee influx? - Euronews What do you mean ‘set for’?! Already here ffs!",0
210,45761,"THEN, Congress granted some refugee benefits in August for Afghan parolees who reach the US. But they only have the right to be in US for 2 yrs. Some have applications in process, but many need to apply for asylum, + work authorization (hence USCIS’ streamlining announcement).",1
211,118093,Estimated number of people evacuated from #Afghanistan and country of relocation as of August 24. via,1
212,120006,"Airbnb CEO Brian Chesky wrote, “The displacement and resettlement of Afghan refugees in the U.S. and elsewhere is one of the biggest humanitarian crises of our time. We feel a responsibility to step up.”",2
213,163847,Nations expecting to resettle refugees from Afghanistan as events unfold:,1
214,6957,"📢🎙️🆕 Episode Migration Conversation Podcast. I speak w/ ab #refugee resettlement, #law, strength of this model, some concerning trends & how we should view current #cdnimm responses to situations in #Afghanistan & #Ukraine Find wherever u listen to ur #podcasts",1
215,150892,umm...the fuck? #firefighter #kidnapping #marijuana #portland #pdx #ripcity #Covid19 #CovidIsNotOver #BoosterShots #HousingisHealthcare #HousingIsAHumanRight #Sanctuary #Refugee #EvictionMoratorium #Crisis #AssistanceStillPending #AfganWomen #Afghanistan,0
216,31694,"This festive season, the Trust has made a donation to help work to resettle the Afghan Women Development Team who have arrived in the UK. Find out more on website, which includes information on how you can help. #nffc",1
217,137036,"Afghanistan was a poor country to begin with, without US money Afghans know too well they'll starve. So when western countries start promising visas and refugee status, they all rushed, creating panic. Panic feeds on panic /2",0
218,35941,"You mean like the Afghan families that had gone back to Afghanistan for a visit or a wedding after claiming asylum in the UK, many of them stuck in Kabul after the Taliban take over.",1
219,180027,Thousands more Afghans can resettle in U.S. as refugees - State Dept. The only good thing happened out of 850 Billion SQUANDERED in Afghanistan With 850 Billion We could have had everything we ever wanted in Infrastructure including HIGH SPEED trains plying across our country,0
220,26714,Today I shared a moment with an Afghan refugee woman. We don't speak each other's language but we shared our tattoos with each other. #RefugeesWelcome,2
221,137870,Afghani is the Afghan unit of currency.,1
222,122948,"""Don't mind us, Afghan Army soldiers. It's true we're evacuating tens of thousands of your civil-society leaders, teachers, politicians, and all our translators, as well as every American in-country. But we still have faith you'll hold the line against the Taliban! No, really!""",0
223,172537,"This is the so-called fake journalism of a few Afghans. Afghans lie in order to gain political asylum and nationality in other countries. The Taliban themselves are stating that they will not harm any woman, child or their property or wealth.",0
224,26230,Home Office tells Afghan and Yemeni asylum seekers they can return safely. The Home Office has told asylum seekers from some of the world’s biggest conflict zones that it is safe for them to return there.,0
225,49541,"And worse, they are allowing these people to walk off of the bases they were sent to. MORE PROOF: Email Confirms Biden Filled Kabul Planes With Unvetted Afghans - Biden Regime Wanted Numbers to Hoodwink Americans via",0
226,80413,Send the “unvetted”Afghan refugees to Martha’s Vineyard. I hear it’s lovely this time of year. #Tucker,0
